video_id,keyframe_id,full_path,caption
L06_V030,keyframe_26832.webp,L6/L06_V030/keyframe_26832.webp,"A street scene shows the front of a white and orange truck with a yellow license plate reading ""51C-365.22"" crushing a motorcycle beneath its bumper; the motorcycle’s frame and wheels are visibly bent and crushed, with another motorcycle partially visible on the left side of the truck."
L06_V030,keyframe_27918.webp,L6/L06_V030/keyframe_27918.webp,"A man in a green military-style uniform with red and yellow shoulder insignia is seated at a desk, holding a tablet or laptop, and appears to be speaking or presenting. His dark hair is neatly styled, and he is wearing a watch on his left wrist. The background is a plain white wall with some papers hanging on it. The TV station logo ""HTV7 HD"" is visible in the top right corner, and a news ticker at the bottom displays Vietnamese text about Hamas and Israel."
L06_V030,keyframe_28980.webp,L6/L06_V030/keyframe_28980.webp,"A man in a green military uniform and cap stands on a damaged structure, holding a long white pipe, while another person in similar attire is partially visible nearby. Behind them, a collapsed metal framework and a yellow crane arm are visible under an overcast sky, with a Vietnamese flag flying atop a pole."
L06_V030,keyframe_30516.webp,L6/L06_V030/keyframe_30516.webp,"A man with short black hair and glasses, wearing a blue striped shirt and a red-and-white patterned tie, stands in a studio holding a tablet, with a screen behind him displaying a pink SUV driving through a sandy, desert-like terrain with sparse vegetation."
L06_V030,keyframe_4230.webp,L6/L06_V030/keyframe_4230.webp,"A woman with shoulder-length dark hair, wearing a white top, speaks into a microphone branded with ""HTV"" while standing in front of a store shelf stocked with baby products, including packages labeled ""Khánh An"" and ""molfix,"" with a ""Yokids!"" logo visible in the background."
L06_V030,keyframe_6534.webp,L6/L06_V030/keyframe_6534.webp,"A group of visitors, including a man in a blue shirt and khaki shorts, a woman in a red dress, and another in a black hijab holding a straw hat, are standing in a museum gallery, observing framed black-and-white photographs displayed on the walls."
L06_V030,keyframe_8376.webp,L6/L06_V030/keyframe_8376.webp,"A puppet dressed in an Argentina football jersey with blue and white stripes, black shorts, and pink and black cleats, is being held by a person in dark clothing, standing on a stage with red carpet and floral decorations in the background."
L06_V030,keyframe_8628.webp,L6/L06_V030/keyframe_8628.webp,"A woman with dark hair and a black patterned top leans in to kiss a yellow-haired puppet dressed in a red outfit, while a large cartoonish puppet wearing a pink hat and yellow shirt holds a sign that reads ""NƠNG SĨ BỘC ĐIỂN ĐIỂM UYÊN TP. HỒ CHÍ MINH"" and stands beside them on a brightly decorated stage."
L06_V031,keyframe_11082.webp,L6/L06_V031/keyframe_11082.webp,"An aerial view of a train station with a light blue locomotive and a long passenger train stopped at the platform, surrounded by green trees and yellow-roofed buildings; people are walking along the platform and nearby pathways."
L06_V031,keyframe_11496.webp,L6/L06_V031/keyframe_11496.webp,"A large, illuminated Christmas tree stands prominently against a dark night sky, adorned with countless twinkling lights and topped with a star. The tree is the focal point of a televised news segment, with on-screen graphics in Vietnamese indicating the event is the traditional tree lighting ceremony in New York. The broadcast logo ""HTV7 HD"" and time ""18:37:34"" are visible in the upper right corner, while a red banner at the bottom provides context for the event."
L06_V031,keyframe_13260.webp,L6/L06_V031/keyframe_13260.webp,"A dark, nighttime industrial scene featuring a large plume of black smoke rising into the sky, with distant lit structures and a prominent flame or flare visible on the horizon. The foreground includes a parking lot with numerous vehicles and streetlights, with faint traffic movement and illuminated buildings. The image is overlaid with a Vietnamese news ticker and the HTV7 HD logo in the top right corner."
L06_V031,keyframe_1500.webp,L6/L06_V031/keyframe_1500.webp,"A man and a woman, both news anchors, stand in front of a large banner reading ""PHÒNG TƯ VẤN VÀ CHĂM SÓC SỨC KHỎE BÓNG BÓNG"" and ""M FORM,"" with the woman holding a red folder and the man holding a tablet; they are positioned against a backdrop of a city skyline at night, with the TV station logo ""HTV7 HD"" visible in the top right corner."
L06_V031,keyframe_18210.webp,L6/L06_V031/keyframe_18210.webp,"A man with a balding head, a dark beard, and a mustache, wearing a black t-shirt with a white graphic, is speaking while resting his hand near his chin. He is seated indoors, with a lamp and furniture visible in the background."
L06_V031,keyframe_19254.webp,L6/L06_V031/keyframe_19254.webp,"A man with white hair and a man in a dark suit stand at a podium with the presidential seal, flanked by two women—one in a white fur coat and the other in a maroon outfit with a white scarf—on a stage with transparent barriers, during an evening event."
L06_V031,keyframe_20082.webp,L6/L06_V031/keyframe_20082.webp,"A woman in a red and white striped shirt is running toward a glass display case in a jewelry store, her arm extended as if reaching for or defending something."
L06_V031,keyframe_22860.webp,L6/L06_V031/keyframe_22860.webp,"A man with short black hair and black-rimmed glasses, wearing a green and white striped shirt, looks downward with a serious expression."
L06_V031,keyframe_24228.webp,L6/L06_V031/keyframe_24228.webp,"A man wearing a gray helmet and a matching protective suit is leaning over a glass display case filled with yellowish items, likely food products, in what appears to be a shop or market setting. The background shows shelves and another person partially visible."
L06_V031,keyframe_26508.webp,L6/L06_V031/keyframe_26508.webp,"A man wearing a black t-shirt with white lettering and blue denim shorts stands with his hands clasped in front of him, positioned behind a large pile of cardboard boxes in what appears to be an indoor office or institutional setting. Behind him, there are glass-paneled doors, a whiteboard, and a long wooden table with chairs. Several motorbikes are parked to the right, and the scene is lit by natural light from windows. The TV station logo ""HTV HD"" is visible in the upper right corner."
L06_V031,keyframe_27966.webp,L6/L06_V031/keyframe_27966.webp,"A man in a dark setting, shirtless and facing away, shines a flashlight into the darkness while standing near a window with multiple panes, illuminating a faintly visible figure or object ahead."
L06_V031,keyframe_28836.webp,L6/L06_V031/keyframe_28836.webp,"A man with short dark hair and glasses, wearing a dark shirt and patterned tie, stands in a studio holding a tablet, with a large screen behind him displaying a wide-angle view of a dirt track event with participants and spectators under a red archway."
L06_V031,keyframe_29880.webp,L6/L06_V031/keyframe_29880.webp,"A motorcyclist wearing a bright neon green helmet and black racing gear rides a red and white dirt bike across a sandy dune, with a wind turbine visible in the background under a clear sky."
L06_V031,keyframe_3042.webp,L6/L06_V031/keyframe_3042.webp,"A hospital ward with multiple patient beds separated by glass partitions, each equipped with medical monitors and equipment; a staff member in blue scrubs is seen pushing a cart in the background, and a digital screen displays vital signs."
L06_V031,keyframe_3312.webp,L6/L06_V031/keyframe_3312.webp,"A medical monitor displaying vital signs with green and blue waveforms, large digital numbers showing 85, 93, and 25, and a timestamp of 18:32:07 in the top right corner."
L06_V031,keyframe_5832.webp,L6/L06_V031/keyframe_5832.webp,"Two uniformed soldiers are carrying a person on a stretcher along a red-tiled pathway outside a white building. The person on the stretcher is wearing a dark shirt and has short hair. The soldiers are dressed in camouflage uniforms with caps, and the scene appears to be in a courtyard with greenery and a covered walkway."
L06_V031,keyframe_708.webp,L6/L06_V031/keyframe_708.webp,"A panel of five individuals seated at a long table during a United Nations Climate Change conference in Dubai 2023, with three men in traditional white thobes and headscarves, one man in a dark suit and glasses, and one woman in a dark green blazer, all facing forward with microphones and nameplates in front of them."
L06_V031,keyframe_846.webp,L6/L06_V031/keyframe_846.webp,"A construction site with a tall building under development, featuring exposed structural frames and scaffolding, alongside a crane and various construction equipment. A large red graphical overlay with a dotted globe design dominates the right side of the frame, and the TV station logo ""HTV7 HD"" with the time ""18:30:28"" is visible in the upper right corner."
